text,label
存款准备金率,"['NA', 'NA', 'NA', 'NA', 'NA', 'lǜ']"
存活率,"['NA', 'NA', 'lǜ']"
定座率,"['NA', 'NA', 'lǜ']"
容积效率,"['NA', 'NA', 'NA', 'lǜ']"
就业率,"['NA', 'NA', 'lǜ']"
帧率,"['NA', 'lǜ']"
开盘汇率,"['NA', 'NA', 'NA', 'lǜ']"
心率,"['NA', 'lǜ']"
恒速率,"['NA', 'NA', 'lǜ']"
息率,"['NA', 'lǜ']"
感染率,"['NA', 'NA', 'lǜ']"
成活率,"['NA', 'NA', 'lǜ']"
投票率,"['NA', 'NA', 'lǜ']"
投资回报率,"['NA', 'NA', 'NA', 'NA', 'lǜ']"
投资报酬率,"['NA', 'NA', 'NA', 'NA', 'lǜ']"
挠率,"['NA', 'lǜ']"
支持率,"['NA', 'NA', 'lǜ']"
收益率,"['NA', 'NA', 'lǜ']"
收视率,"['NA', 'NA', 'lǜ']"
效率,"['NA', 'lǜ']"
斜率,"['NA', 'lǜ']"
机率,"['NA', 'lǜ']"
条件概率,"['NA', 'NA', 'NA', 'lǜ']"
概率,"['NA', 'lǜ']"
死亡率,"['NA', 'NA', 'lǜ']"
比率,"['NA', 'lǜ']"
汇率,"['NA', 'lǜ']"
波特率,"['NA', 'NA', 'lǜ']"
海运费率,"['NA', 'NA', 'NA', 'lǜ']"
点击率,"['NA', 'NA', 'lǜ']"
点阅率,"['NA', 'NA', 'lǜ']"
热导率,"['NA', 'NA', 'lǜ']"
生产率,"['NA', 'NA', 'lǜ']"
电功率,"['NA', 'NA', 'lǜ']"
电导率,"['NA', 'NA', 'lǜ']"
股本金比率,"['NA', 'NA', 'NA', 'NA', 'lǜ']"
规率,"['NA', 'lǜ']"
贫困率,"['NA', 'NA', 'lǜ']"
贴现率,"['NA', 'NA', 'lǜ']"
贷款率,"['NA', 'NA', 'lǜ']"
费率,"['NA', 'lǜ']"
辍学率,"['NA', 'NA', 'lǜ']"
速率,"['NA', 'lǜ']"
频率,"['NA', 'lǜ']"
坦率,"['NA', 'shuài']"
率先,"['shuài', 'NA']"
率尔操觚,"['shuài', 'NA', 'NA', 'NA']"
率然,"['shuài', 'NA']"
率由旧章,"['shuài', 'NA', 'NA', 'NA']"
率直,"['shuài', 'NA']"
率真,"['shuài', 'NA']"
率领,"['shuài', 'NA']"
疏率,"['NA', 'shuài']"
低音喇叭,"['NA', 'NA', 'lǎ', 'NA']"
吹喇叭,"['NA', 'lǎ', 'NA']"
唿喇,"['NA', 'lǎ']"
喇叭,"['lǎ', 'NA']"
喇叭形,"['lǎ', 'NA', 'NA']"
喇叭花,"['lǎ', 'NA', 'NA']"
喇叭裙,"['lǎ', 'NA', 'NA']"
喇叭裤,"['lǎ', 'NA', 'NA']"
喇嘛,"['lǎ', 'NA']"
喀喇昆仑公路,"['NA', 'lā', 'NA', 'NA', 'NA', 'NA']"
喀喇昆仑山,"['NA', 'lā', 'NA', 'NA', 'NA']"
喀喇沁,"['NA', 'lā', 'NA']"
喀喇沁旗,"['NA', 'lā', 'NA', 'NA']"
住宿,"['NA', 'sù']"
信宿,"['NA', 'sù']"
借宿,"['NA', 'sù']"
值宿,"['NA', 'sù']"
双宿双飞,"['NA', 'sù', 'NA', 'NA']"
夜不归宿,"['NA', 'NA', 'NA', 'sù']"
嫖宿,"['NA', 'sù']"
宿主,"['sù', 'NA']"
宿债,"['sù', 'NA']"
宿儒,"['sù', 'NA']"
宿务,"['sù', 'NA']"
宿县,"['sù', 'NA']"
宿命,"['sù', 'NA']"
宿城,"['sù', 'NA']"
宿夜,"['sù', 'NA']"
宿娼,"['sù', 'NA']"
宿州,"['sù', 'NA']"
宿弊,"['sù', 'NA']"
宿怨,"['sù', 'NA']"
宿恨,"['sù', 'NA']"
宿愿,"['sù', 'NA']"
宿敌,"['sù', 'NA']"
宿昔,"['sù', 'NA']"
宿松,"['sù', 'NA']"
宿松县,"['sù', 'NA', 'NA']"
宿根,"['sù', 'NA']"
宿疾,"['sù', 'NA']"
宿缘,"['sù', 'NA']"
宿草,"['sù', 'NA']"
宿营,"['sù', 'NA']"
宿诺,"['sù', 'NA']"
宿豫,"['sù', 'NA']"
宿迁,"['sù', 'NA']"
宿醉,"['sù', 'NA']"
娄宿,"['NA', 'xiù']"
心宿二,"['NA', 'xiù', 'NA']"
星宿,"['NA', 'xiù']"
星宿海,"['NA', 'xiù', 'NA']"
昴宿星团,"['NA', 'xiù', 'NA', 'NA']"
住宅泡沫,"['NA', 'NA', 'pào', 'NA']"
卵泡,"['NA', 'pào']"
如法泡制,"['NA', 'NA', 'pào', 'NA']"
娘泡,"['NA', 'pào']"
小泡,"['NA', 'pào']"
梦幻泡影,"['NA', 'NA', 'pào', 'NA']"
气泡,"['NA', 'pào']"
气泡布,"['NA', 'pào', 'NA']"
气泡膜,"['NA', 'pào', 'NA']"
水泡,"['NA', 'pào']"
泡制,"['pào', 'NA']"
泡妞,"['pào', 'NA']"
泡影,"['pào', 'NA']"
泡椒,"['pào', 'NA']"
泡水,"['pào', 'NA']"
泡沫,"['pào', 'NA']"
泡温泉,"['pào', 'NA', 'NA']"
泡漩,"['pào', 'NA']"
泡澡,"['pào', 'NA']"
泡芙,"['pào', 'NA']"
泡茶,"['pào', 'NA']"
泡菜,"['pào', 'NA']"
泡蘑菇,"['pào', 'NA', 'NA']"
泡腾,"['pào', 'NA']"
泡饭,"['pào', 'NA']"
泡馍,"['pào', 'NA']"
浸泡,"['NA', 'pào']"
灯泡,"['NA', 'pào']"
猪水泡病,"['NA', 'NA', 'pào', 'NA']"
电灯泡,"['NA', 'NA', 'pào']"
终成泡影,"['NA', 'NA', 'pào', 'NA']"
肥皂泡,"['NA', 'NA', 'pào']"
肺泡,"['NA', 'pào']"
胚泡,"['NA', 'pào']"
泡子,"['pāo', 'NA']"
泡桐,"['pāo', 'NA']"
何苦呢,"['NA', 'NA', 'ne']"
管他呢,"['NA', 'NA', 'ne']"
呢喃,"['ní', 'NA']"
呢子,"['ní', 'NA']"
唵嘛呢叭咪吽,"['NA', 'NA', 'ní', 'NA', 'NA', 'NA']"
花呢,"['NA', 'ní']"
软呢,"['NA', 'ní']"
余响绕梁,"['NA', 'NA', 'rào', 'NA']"
余音绕梁,"['NA', 'NA', 'rào', 'NA']"
回绕,"['NA', 'rào']"
围绕,"['NA', 'rào']"
环绕,"['NA', 'rào']"
盘绕,"['NA', 'rào']"
绕嘴,"['rào', 'NA']"
绕射,"['rào', 'NA']"
绕弯,"['rào', 'NA']"
绕弯儿,"['rào', 'NA', 'NA']"
绕弯子,"['rào', 'NA', 'NA']"
绕弯子儿,"['rào', 'NA', 'NA', 'NA']"
绕手,"['rào', 'NA']"
绕梁三日,"['rào', 'NA', 'NA', 'NA']"
绕流,"['rào', 'NA']"
绕组,"['rào', 'NA']"
绕脖子,"['rào', 'NA', 'NA']"
绕膝,"['rào', 'NA']"
绕膝承欢,"['rào', 'NA', 'NA', 'NA']"
绕路,"['rào', 'NA']"
佝偻,"['NA', 'lóu']"
佝偻病,"['NA', 'lóu', 'NA']"
佣人,"['yōng', 'NA']"
佣人领班,"['yōng', 'NA', 'NA', 'NA']"
佣妇,"['yōng', 'NA']"
佣婢,"['yōng', 'NA']"
佣兵,"['yōng', 'NA']"
佣工,"['yōng', 'NA']"
佣金,"['yòng', 'NA']"
佣钱,"['yòng', 'NA']"
佩鲁贾,"['NA', 'NA', 'jiǎ']"
内贾德,"['NA', 'jiǎ', 'NA']"
外贾,"['NA', 'jiǎ']"
恩贾梅纳,"['NA', 'jiǎ', 'NA', 'NA']"
贾宝玉,"['jiǎ', 'NA', 'NA']"
贾庆林,"['jiǎ', 'NA', 'NA']"
贾汪,"['jiǎ', 'NA']"
贾第虫,"['jiǎ', 'NA', 'NA']"
贾第虫病,"['jiǎ', 'NA', 'NA', 'NA']"
贾谊,"['jiǎ', 'NA']"
马尔贾,"['NA', 'NA', 'jiǎ']"
商贾,"['NA', 'gǔ']"
多钱善贾,"['NA', 'NA', 'NA', 'gǔ']"
佳酿,"['NA', 'niàng']"
甜酒酿,"['NA', 'NA', 'niàng']"
私酿,"['NA', 'niàng']"
酒酿,"['NA', 'niàng']"
酝酿,"['NA', 'niàng']"
酿成,"['niàng', 'NA']"
使坏,"['NA', 'huài']"
保证破坏战略,"['NA', 'NA', 'NA', 'huài', 'NA', 'NA']"
变坏,"['NA', 'huài']"
吃坏,"['NA', 'huài']"
坏东西,"['huài', 'NA', 'NA']"
坏事,"['huài', 'NA']"
坏人,"['huài', 'NA']"
坏包儿,"['huài', 'NA', 'NA']"
坏掉,"['huài', 'NA']"
坏死,"['huài', 'NA']"
坏水,"['huài', 'NA']"
坏疽,"['huài', 'NA']"
坏脾气,"['huài', 'NA', 'NA']"
坏蛋,"['huài', 'NA']"
坏话,"['huài', 'NA']"
坏账,"['huài', 'NA']"
坏运,"['huài', 'NA']"
坏透,"['huài', 'NA']"
学坏,"['NA', 'huài']"
宠坏,"['NA', 'huài']"
山颓木坏,"['NA', 'NA', 'NA', 'huài']"
崩坏,"['NA', 'huài']"
带坏,"['NA', 'huài']"
惯坏,"['NA', 'huài']"
损坏,"['NA', 'huài']"
摔坏,"['NA', 'huài']"
暗黑破坏神,"['NA', 'NA', 'NA', 'huài', 'NA']"
朽坏,"['NA', 'huài']"
毁坏,"['NA', 'huài']"
气急败坏,"['NA', 'NA', 'NA', 'huài']"
玩儿坏,"['NA', 'NA', 'huài']"
男人不坏,"['NA', 'NA', 'NA', 'huài']"
侈靡,"['NA', 'mí']"
奢靡,"['NA', 'mí']"
靡烂,"['mí', 'NA']"
所向披靡,"['NA', 'NA', 'NA', 'mǐ']"
披靡,"['NA', 'mǐ']"
淫靡,"['NA', 'mǐ']"
绮靡,"['NA', 'mǐ']"
风靡,"['NA', 'mǐ']"
风靡一时,"['NA', 'mǐ', 'NA', 'NA']"
侍弄,"['NA', 'nòng']"
侮弄,"['NA', 'nòng']"
吟风弄月,"['NA', 'NA', 'nòng', 'NA']"
弄不懂,"['nòng', 'NA', 'NA']"
弄不清,"['nòng', 'NA', 'NA']"
弄丢,"['nòng', 'NA']"
弄乱,"['nòng', 'NA']"
弄伤,"['nòng', 'NA']"
弄僵,"['nòng', 'NA']"
弄到,"['nòng', 'NA']"
弄到手,"['nòng', 'NA', 'NA']"
弄巧成拙,"['nòng', 'NA', 'NA', 'NA']"
弄平,"['nòng', 'NA']"
弄懂,"['nòng', 'NA']"
弄明白,"['nòng', 'NA', 'NA']"
弄歪,"['nòng', 'NA']"
弄死,"['nòng', 'NA']"
弄清,"['nòng', 'NA']"
弄皱,"['nòng', 'NA']"
弄直,"['nòng', 'NA']"
弄短,"['nòng', 'NA']"
弄碎,"['nòng', 'NA']"
弄糟,"['nòng', 'NA']"
弄臣,"['nòng', 'NA']"
弄走,"['nòng', 'NA']"
弄醒,"['nòng', 'NA']"
弄错,"['nòng', 'NA']"
愚弄,"['NA', 'nòng']"
拨弄,"['NA', 'nòng']"
挤眉弄眼,"['NA', 'NA', 'nòng', 'NA']"
捉弄,"['NA', 'nòng']"
捣弄,"['NA', 'nòng']"
搔首弄姿,"['NA', 'NA', 'nòng', 'NA']"
卖弄,"['NA', 'nong']"
播弄,"['NA', 'nong']"
弄堂,"['lòng', 'NA']"
依据,"['NA', 'jù']"
借据,"['NA', 'jù']"
凭据,"['NA', 'jù']"
判据,"['NA', 'jù']"
割据,"['NA', 'jù']"
字据,"['NA', 'jù']"
据信,"['jù', 'NA']"
据守,"['jù', 'NA']"
据守天险,"['jù', 'NA', 'NA', 'NA']"
据实,"['jù', 'NA']"
据实以告,"['jù', 'NA', 'NA', 'NA']"
据悉,"['jù', 'NA']"
据情办理,"['jù', 'NA', 'NA', 'NA']"
据报,"['jù', 'NA']"
据报导,"['jù', 'NA', 'NA']"
据报道,"['jù', 'NA', 'NA']"
据料,"['jù', 'NA']"
据此,"['jù', 'NA']"
据点,"['jù', 'NA']"
据理,"['jù', 'NA']"
据理力争,"['jù', 'NA', 'NA', 'NA']"
据统计,"['jù', 'NA', 'NA']"
据闻,"['jù', 'NA']"
据险,"['jù', 'NA']"
收据,"['NA', 'jù']"
日据时代,"['NA', 'jù', 'NA', 'NA']"
根据,"['NA', 'jù']"
根据规定,"['NA', 'jù', 'NA', 'NA']"
理据,"['NA', 'jù']"
盘据,"['NA', 'jù']"
真凭实据,"['NA', 'NA', 'NA', 'jù']"
票据,"['NA', 'jù']"
票据法,"['NA', 'jù', 'NA']"
窃据,"['NA', 'jù']"
考据,"['NA', 'jù']"
蟠据,"['NA', 'jù']"
证据,"['NA', 'jù']"
进退失据,"['NA', 'NA', 'NA', 'jù']"
依样画葫芦,"['NA', 'NA', 'NA', 'NA', 'lu']"
冰糖葫芦,"['NA', 'NA', 'NA', 'lu']"
宝葫芦,"['NA', 'NA', 'lu']"
手板葫芦,"['NA', 'NA', 'NA', 'lu']"
气动葫芦,"['NA', 'NA', 'NA', 'lu']"
电动葫芦,"['NA', 'NA', 'NA', 'lu']"
照葫芦画瓢,"['NA', 'NA', 'lu', 'NA', 'NA']"
糖葫芦,"['NA', 'NA', 'lu']"
按下葫芦浮起瓢,"['NA', 'NA', 'NA', 'lú', 'NA', 'NA', 'NA']"
胡芦巴,"['NA', 'lú', 'NA']"
芦山,"['lú', 'NA']"
芦山县,"['lú', 'NA', 'NA']"
芦柴棒,"['lú', 'NA', 'NA']"
芦沟桥,"['lú', 'NA', 'NA']"
芦沟桥事变,"['lú', 'NA', 'NA', 'NA', 'NA']"
芦洲,"['lú', 'NA']"
芦溪,"['lú', 'NA']"
芦溪县,"['lú', 'NA', 'NA']"
芦竹,"['lú', 'NA']"
芦竹乡,"['lú', 'NA', 'NA']"
芦笋,"['lú', 'NA']"
芦笙,"['lú', 'NA']"
侥幸,"['jiǎo', 'NA']"
侦缉,"['NA', 'jī']"
缉拿,"['jī', 'NA']"
缉捕,"['jī', 'NA']"
缉毒,"['jī', 'NA']"
缉毒犬,"['jī', 'NA', 'NA']"
缉私,"['jī', 'NA']"
侯景之乱,"['hóu', 'NA', 'NA', 'NA']"
侯爵,"['hóu', 'NA']"
侯赛因,"['hóu', 'NA', 'NA']"
侯马,"['hóu', 'NA']"
宗圣侯,"['NA', 'NA', 'hóu']"
武侯,"['NA', 'hóu']"
武侯祠,"['NA', 'hóu', 'NA']"
窃国者侯,"['NA', 'NA', 'NA', 'hóu']"
窃国者侯,"['NA', 'NA', 'NA', 'hóu']"
萨达姆・侯赛因,"['NA', 'NA', 'NA', 'NA', 'hóu', 'NA', 'NA']"
诸侯,"['NA', 'hóu']"
侵占,"['NA', 'zhàn']"
占下风,"['zhàn', 'NA', 'NA']"
占优,"['zhàn', 'NA']"
占优势,"['zhàn', 'NA', 'NA']"
占先,"['zhàn', 'NA']"
占城,"['zhàn', 'NA']"
占婆,"['zhàn', 'NA']"
占族,"['zhàn', 'NA']"
占满,"['zhàn', 'NA']"
占用,"['zhàn', 'NA']"
占线,"['zhàn', 'NA']"
占领,"['zhàn', 'NA']"
占领者,"['zhàn', 'NA', 'NA']"
多吃多占,"['NA', 'NA', 'NA', 'zhàn']"
拜占庭,"['NA', 'zhàn', 'NA']"
挤占,"['NA', 'zhàn']"
攻占,"['NA', 'zhàn']"
独占,"['NA', 'zhàn']"
霸占,"['NA', 'zhàn']"
马占,"['NA', 'zhàn']"
占星,"['zhān', 'NA']"
占星学,"['zhān', 'NA', 'NA']"
占星师,"['zhān', 'NA', 'NA']"
俄勒冈,"['NA', 'lè', 'NA']"
俄勒冈州,"['NA', 'lè', 'NA', 'NA']"
儒勒・凡尔纳,"['NA', 'lè', 'NA', 'NA', 'NA', 'NA']"
加勒比,"['NA', 'lè', 'NA']"
加勒比海,"['NA', 'lè', 'NA', 'NA']"
勒庞,"['lè', 'NA']"
勒戒,"['lè', 'NA']"
勒斯波斯,"['lè', 'NA', 'NA', 'NA']"
勒斯波斯岛,"['lè', 'NA', 'NA', 'NA', 'NA']"
勒索,"['lè', 'NA']"
勒索罪,"['lè', 'NA', 'NA']"
勒维纳斯,"['lè', 'NA', 'NA', 'NA']"
勒逼,"['lè', 'NA']"
勒马,"['lè', 'NA']"
克勒,"['NA', 'lè']"
克孜勒苏,"['NA', 'NA', 'lè', 'NA']"
克孜勒苏柯尔克孜自治州,"['NA', 'NA', 'lè', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
克孜勒苏河,"['NA', 'NA', 'lè', 'NA', 'NA']"
克莱斯勒,"['NA', 'NA', 'NA', 'lè']"
厄勒布鲁,"['NA', 'lè', 'NA', 'NA']"
厄勒海峡,"['NA', 'lè', 'NA', 'NA']"
吉勒,"['NA', 'lè']"
圣赫勒拿岛,"['NA', 'NA', 'lè', 'NA', 'NA']"
多普勒,"['NA', 'NA', 'lè']"
尼勒克,"['NA', 'lè', 'NA']"
尼勒克县,"['NA', 'lè', 'NA', 'NA']"
巴勒斯坦,"['NA', 'lè', 'NA', 'NA']"
巴勒斯坦民族权力机构,"['NA', 'lè', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA', 'NA']"
布加勒斯特,"['NA', 'NA', 'lè', 'NA', 'NA']"
希特勒,"['NA', 'NA', 'lè']"
席勒,"['NA', 'lè']"
库尔勒,"['NA', 'NA', 'lè']"
开普勒,"['NA', 'NA', 'lè']"
开普勒定律,"['NA', 'NA', 'lè', 'NA', 'NA']"
弥勒,"['NA', 'lè']"
弥勒县,"['NA', 'lè', 'NA']"
弥勒菩萨,"['NA', 'lè', 'NA', 'NA']"
德勒巴克,"['NA', 'lè', 'NA', 'NA']"
德布勒森,"['NA', 'NA', 'lè', 'NA']"
悬崖勒马,"['NA', 'NA', 'lè', 'NA']"
惠斯勒,"['NA', 'NA', 'lè']"
托勒密,"['NA', 'lè', 'NA']"
托勒玫,"['NA', 'lè', 'NA']"
掳人勒赎,"['NA', 'NA', 'lè', 'NA']"
敲诈勒索罪,"['NA', 'NA', 'lè', 'NA', 'NA']"
曼德勒,"['NA', 'NA', 'lè']"
比勒费尔德,"['NA', 'lè', 'NA', 'NA', 'NA']"
比勒陀利亚,"['NA', 'lè', 'NA', 'NA', 'NA']"
法勒斯,"['NA', 'lè', 'NA']"
泰勒,"['NA', 'lè']"
疏勒,"['NA', 'lè']"
疏勒县,"['NA', 'lè', 'NA']"
疏勒国,"['NA', 'lè', 'NA']"
笑口弥勒,"['NA', 'NA', 'NA', 'lè']"
第勒尼安海,"['NA', 'lè', 'NA', 'NA', 'NA']"
策勒,"['NA', 'lè']"
策勒县,"['NA', 'lè', 'NA']"
索福克勒斯,"['NA', 'NA', 'NA', 'lè', 'NA']"
贝克勒尔,"['NA', 'NA', 'lè', 'NA']"
费德勒,"['NA', 'NA', 'lè']"
勒杀,"['lēi', 'NA']"
勒死,"['lēi', 'NA']"
勒毙,"['lēi', 'NA']"
勒紧,"['lēi', 'NA']"
勒紧裤带,"['lēi', 'NA', 'NA', 'NA']"
勒脖子,"['lēi', 'NA', 'NA']"
保险杠,"['NA', 'NA', 'gàng']"
双杠,"['NA', 'gàng']"
反斜杠,"['NA', 'NA', 'gàng']"
吊杠,"['NA', 'gàng']"
抬杠,"['NA', 'gàng']"
撬杠,"['NA', 'gàng']"
敲竹杠,"['NA', 'NA', 'gàng']"
斜杠,"['NA', 'gàng']"
杠刀,"['gàng', 'NA']"
杠子,"['gàng', 'NA']"
杠荡,"['gàng', 'NA']"
俞天白,"['yú', 'NA', 'NA']"
俟候,"['sì', 'NA']"
俭朴,"['NA', 'pǔ']"
勤俭朴实,"['NA', 'NA', 'pǔ', 'NA']"
勤俭朴素,"['NA', 'NA', 'pǔ', 'NA']"
勤朴,"['NA', 'pǔ']"
古朴,"['NA', 'pǔ']"
抱朴子,"['NA', 'pǔ', 'NA']"
拙朴,"['NA', 'pǔ']"
朴实,"['pǔ', 'NA']"
朴次茅斯,"['pǔ', 'NA', 'NA', 'NA']"
朴素,"['pǔ', 'NA']"
朴子,"['pú', 'NA']"
朴槿惠,"['piáo', 'NA', 'NA']"
朴硝,"['pò', 'NA']"
俭薄,"['NA', 'bó']"
刻薄,"['NA', 'bó']"
刻薄寡恩,"['NA', 'bó', 'NA', 'NA']"
厌薄,"['NA', 'bó']"
厚古薄今,"['NA', 'NA', 'bó', 'NA']"
厚养薄葬,"['NA', 'NA', 'bó', 'NA']"
厚此薄彼,"['NA', 'NA', 'bó', 'NA']"
厚死薄生,"['NA', 'NA', 'bó', 'NA']"
命薄,"['NA', 'bó']"
尖酸刻薄,"['NA', 'NA', 'NA', 'bó']"
微薄,"['NA', 'bó']"
摊薄,"['NA', 'bó']"
摊薄后每股盈利,"['NA', 'bó', 'NA', 'NA', 'NA', 'NA', 'NA']"
淡薄,"['NA', 'bó']"
瘠薄,"['NA', 'bó']"
稀薄,"['NA', 'bó']"
绵薄,"['NA', 'bó']"
薄一波,"['bó', 'NA', 'NA']"
薄产,"['bó', 'NA']"
薄利,"['bó', 'NA']"
薄利多销,"['bó', 'NA', 'NA', 'NA']"
薄厚,"['bó', 'NA']"
薄命,"['bó', 'NA']"
薄幸,"['bó', 'NA']"
薄养厚葬,"['bó', 'NA', 'NA', 'NA']"
薄弱,"['bó', 'NA']"
薄情,"['bó', 'NA']"
薄技,"['bó', 'NA']"
薄明,"['bó', 'NA']"
薄晓,"['bó', 'NA']"
薄暗,"['bó', 'NA']"
薄暮,"['bó', 'NA']"
厚薄,"['NA', 'báo']"
浮薄,"['NA', 'báo']"
脸薄,"['NA', 'báo']"
薄层,"['báo', 'NA']"
薄板,"['báo', 'NA']"
薄纱,"['báo', 'NA']"
薄纸,"['báo', 'NA']"
胡椒薄荷,"['NA', 'NA', 'bò', 'he']"
薄荷,"['bò', 'he']"
修理厂,"['NA', 'NA', 'chǎng']"
修造厂,"['NA', 'NA', 'chǎng']"
出厂,"['NA', 'chǎng']"
制药厂,"['NA', 'NA', 'chǎng']"
制造厂,"['NA', 'NA', 'chǎng']"
加工厂,"['NA', 'NA', 'chǎng']"
厂丝,"['chǎng', 'NA']"
厂主,"['chǎng', 'NA']"
厂史,"['chǎng', 'NA']"
厂商,"['chǎng', 'NA']"
厂址,"['chǎng', 'NA']"
厂子,"['chǎng', 'NA']"
厂字旁,"['chǎng', 'NA', 'NA']"
厂工,"['chǎng', 'NA']"
厂房,"['chǎng', 'NA']"
厂牌,"['chǎng', 'NA']"
厂矿,"['chǎng', 'NA']"
厂礼拜,"['chǎng', 'NA', 'NA']"
厂规,"['chǎng', 'NA']"
啤酒厂,"['NA', 'NA', 'chǎng']"
定点厂,"['NA', 'NA', 'chǎng']"
关厂,"['NA', 'chǎng']"
兵工厂,"['NA', 'NA', 'chǎng']"
工厂,"['NA', 'chǎng']"
染厂,"['NA', 'chǎng']"
炼油厂,"['NA', 'NA', 'chǎng']"
炼铁厂,"['NA', 'NA', 'chǎng']"
热电厂,"['NA', 'NA', 'chǎng']"
燃气电厂,"['NA', 'NA', 'NA', 'chǎng']"
玩具厂,"['NA', 'NA', 'chǎng']"
电厂,"['NA', 'chǎng']"
精炼厂,"['NA', 'NA', 'chǎng']"
修筑,"['NA', 'zhù']"
安徽建筑工业学院,"['NA', 'NA', 'NA', 'zhù', 'NA', 'NA', 'NA', 'NA']"
建筑,"['NA', 'zhù']"
建筑业,"['NA', 'zhù', 'NA']"
建筑学,"['NA', 'zhù', 'NA']"
建筑工人,"['NA', 'zhù', 'NA', 'NA']"
建筑师,"['NA', 'zhù', 'NA']"
建筑物,"['NA', 'zhù', 'NA']"
建筑群,"['NA', 'zhù', 'NA']"
俯冲,"['NA', 'chōng']"
倪嗣冲,"['NA', 'NA', 'chōng']"
冲决,"['chōng', 'NA']"
冲出,"['chōng', 'NA']"
冲击,"['chōng', 'NA']"
冲击力,"['chōng', 'NA', 'NA']"
冲击波,"['chōng', 'NA', 'NA']"
冲剂,"['chōng', 'NA']"
冲力,"['chōng', 'NA']"
冲动,"['chōng', 'NA']"
冲口而出,"['chōng', 'NA', 'NA', 'NA']"
冲向,"['chōng', 'NA']"
冲垮,"['chōng', 'NA']"
冲塌,"['chōng', 'NA']"
冲天,"['chōng', 'NA']"
冲入,"['chōng', 'NA']"
冲挹,"['chōng', 'NA']"
冲掉,"['chōng', 'NA']"
冲撞,"['chōng', 'NA']"
冲断层,"['chōng', 'NA', 'NA']"
冲杀,"['chōng', 'NA']"
冲浪,"['chōng', 'NA']"
冲浪板,"['chōng', 'NA', 'NA']"
冲浪者,"['chōng', 'NA', 'NA']"
冲淡,"['chōng', 'NA']"
冲澡,"['chōng', 'NA']"
冲牙器,"['chōng', 'NA', 'NA']"
冲积,"['chōng', 'NA']"
冲积层,"['chōng', 'NA', 'NA']"
冲积平原,"['chōng', 'NA', 'NA', 'NA']"
冲突,"['chōng', 'NA']"
冲破,"['chōng', 'NA']"
冲绳,"['chōng', 'NA']"
冲绳县,"['chōng', 'NA', 'NA']"
冲绳岛,"['chōng', 'NA', 'NA']"
冲绳群岛,"['chōng', 'NA', 'NA', 'NA']"
冲蚀,"['chōng', 'NA']"
冲走,"['chōng', 'NA']"
冲进,"['chōng', 'NA']"
冲锋,"['chōng', 'NA']"
冲锋枪,"['chōng', 'NA', 'NA']"
冲锋陷阵,"['chōng', 'NA', 'NA', 'NA']"
冲龄,"['chōng', 'NA']"
利害冲突,"['NA', 'NA', 'chōng', 'NA']"
反冲,"['NA', 'chōng']"
反冲力,"['NA', 'chōng', 'NA']"
回冲,"['NA', 'chōng']"
对冲,"['NA', 'chōng']"
对冲基金,"['NA', 'chōng', 'NA', 'NA']"
小冲突,"['NA', 'chōng', 'NA']"
性冲动,"['NA', 'chōng', 'NA']"
曹冲,"['NA', 'chōng']"
林冲,"['NA', 'chōng']"
武装冲突,"['NA', 'NA', 'chōng', 'NA']"
倘或,"['tǎng', 'NA']"
倘然,"['tǎng', 'NA']"
倥偬,"['kǒng', 'NA']"
倾囊,"['NA', 'náng']"
储精囊,"['NA', 'NA', 'náng']"
包囊,"['NA', 'náng']"
卵黄囊,"['NA', 'NA', 'náng']"
受精囊,"['NA', 'NA', 'náng']"
嗉囊,"['NA', 'náng']"
囊肿,"['náng', 'NA']"
囊谦,"['náng', 'NA']"
囊谦县,"['náng', 'NA', 'NA']"
声囊,"['NA', 'náng']"
安全气囊,"['NA', 'NA', 'NA', 'náng']"
布囊,"['NA', 'náng']"
微囊,"['NA', 'náng']"
探囊取物,"['NA', 'náng', 'NA', 'NA']"
橐囊,"['NA', 'náng']"
毛囊,"['NA', 'náng']"
毛小囊,"['NA', 'NA', 'náng']"
气囊,"['NA', 'náng']"
砂囊,"['NA', 'náng']"
皮囊,"['NA', 'náng']"
皮肤肌肉囊,"['NA', 'NA', 'NA', 'NA', 'náng']"
盲囊,"['NA', 'náng']"
私囊,"['NA', 'náng']"
精囊,"['NA', 'náng']"
胆囊,"['NA', 'náng']"
胚囊,"['NA', 'náng']"
胶囊,"['NA', 'náng']"
腘窝囊肿,"['NA', 'NA', 'náng', 'NA']"
蜜囊,"['NA', 'náng']"
酒囊饭袋,"['NA', 'náng', 'NA', 'NA']"
囊膪,"['nāng', 'NA']"
窝囊,"['NA', 'nang']"
窝囊废,"['NA', 'nang', 'NA']"
倾轧,"['NA', 'yà']"
挤轧,"['NA', 'yà']"
轧染,"['yà', 'NA']"
轧染机,"['yà', 'NA', 'NA']"
轧棉,"['yà', 'NA']"
轧花机,"['yà', 'NA', 'NA']"
轧道机,"['yà', 'NA', 'NA']"
冷轧,"['NA', 'zhá']"
轧制,"['zhá', 'NA']"
轧机,"['zhá', 'NA']"
轧辊,"['zhá', 'NA']"
兀凳,"['wù', 'NA']"
兀立,"['wù', 'NA']"
兀自,"['wù', 'NA']"
